contrast,correlation,energy,entropy,homogeneity,output
0.952129289,0.723652936,0.077493854,7.786095176,0.724281812,1
0.842356005,0.776394989,0.076391127,7.706923275,0.748112745,1
0.836335784,0.779816757,0.077243532,7.7114605,0.752086652,1
0.841253064,0.779955673,0.076137938,7.708025617,0.750294884,1
0.854044118,0.774307474,0.076388281,7.702289275,0.747630974,1
1.057107843,0.747227637,0.064200592,7.758515404,0.717825521,1
1.089077819,0.755065686,0.060306814,7.814750193,0.705598448,1
1.087086397,0.751536065,0.060660987,7.793941405,0.708333844,1
0.770572917,0.781850375,0.081778365,7.72832637,0.756458078,1
0.789276961,0.773321086,0.081720393,7.724988247,0.754009906,1
0.422334559,0.933464823,0.102412545,7.75999257,0.865174778,1
0.438265931,0.934432556,0.083634479,7.897569777,0.860636744,1
0.786320466,0.779195799,0.080116722,7.738717155,0.752997089,1
0.791161152,0.776208535,0.07950155,7.736993407,0.751740451,1
0.790992647,0.777291848,0.080172057,7.747072166,0.753166105,1
1.195572917,0.763605898,0.053710889,7.787962011,0.694646541,1
1.204151348,0.763233516,0.053241527,7.787074882,0.693357734,1
1.085738358,0.802286355,0.069451418,7.88050596,0.742073632,1
1.087193627,0.803340127,0.069001688,7.884739363,0.741626328,1
1.072273284,0.810766809,0.070414135,7.892099151,0.744359681,1
1.193795956,0.797500589,0.064987567,7.863152521,0.732401341,1
1.24799326,0.798356498,0.065061427,7.846156732,0.729830875,1
0.347334559,0.941183988,0.115425057,7.607172941,0.882844414,1
0.329748775,0.956871576,0.103999775,7.856526612,0.887174734,1
0.652052696,0.845231512,0.077584776,7.721642604,0.779514655,1
0.64497549,0.848973675,0.077461728,7.724812748,0.781752451,1
0.667279412,0.845767456,0.075125284,7.733080407,0.776773897,1
0.65692402,0.850075205,0.075150975,7.74057435,0.778685917,1
0.304901961,0.930367057,0.128451043,7.630358555,0.886169577,1
0.399310662,0.91923849,0.099159847,7.694033034,0.855237183,1
0.513403799,0.908616748,0.080394872,7.746000226,0.825547386,1
0.842325368,0.819043266,0.078389455,7.771359941,0.77862694,1
0.841681985,0.825501313,0.075071822,7.775517062,0.777938879,1
0.937898284,0.801087755,0.062980195,7.798296313,0.742840074,1
0.369240196,0.950453596,0.097166393,7.837533141,0.874369383,1
0.567953431,0.866297892,0.092480681,7.57155406,0.804004545,1
0.497886029,0.898181408,0.086448923,7.620695292,0.813069342,1
0.628615196,0.852495128,0.085527018,7.767623364,0.79587163,1
0.794929534,0.872078808,0.059323016,7.831020457,0.765639042,1
1.015226716,0.802020313,0.059684505,7.828215313,0.732371579,1
0.98471201,0.817057067,0.060591237,7.831810745,0.741084048,1
1.035186887,0.815461611,0.056268221,7.842828294,0.733299377,1
1.102405025,0.766476207,0.086219144,7.668884961,0.749123775,1
1.116115196,0.770123018,0.082490291,7.676629679,0.747688054,1
1.098866422,0.76905359,0.078033765,7.669430684,0.748225082,1
0.989215686,0.86562328,0.06012842,7.819439477,0.756021242,1
1.123958333,0.808765734,0.049736132,7.745548441,0.715045956,1
1.082261029,0.798505458,0.052293348,7.660787549,0.714289617,1
1.167876838,0.774098949,0.077970038,7.674302668,0.724114583,1
0.596966912,0.894546191,0.074278815,7.687435163,0.803964971,1
0.594071691,0.900212557,0.073076071,7.701866415,0.805020425,1
0.611427696,0.88827563,0.075813838,7.760865541,0.801724112,1
0.579090074,0.89631526,0.075903534,7.749930996,0.805075827,1
0.203293505,0.950060306,0.138172338,7.695862187,0.908342269,1
0.218275123,0.945263341,0.135857164,7.693581421,0.903204657,1
0.219332108,0.945181948,0.135979248,7.684593832,0.902522978,1
1.033992034,0.879509402,0.056954155,7.834173864,0.760855436,1
0.645343137,0.883744297,0.072704653,7.788315731,0.795213184,1
0.720695466,0.833912029,0.084042052,7.740189923,0.788751787,1
0.729473039,0.834564125,0.083268071,7.740308743,0.787531148,1
0.714859069,0.840713807,0.084121114,7.748667281,0.78964231,1
0.607659314,0.908822307,0.086909392,7.761782677,0.828177083,1
0.396629902,0.932867372,0.106442843,7.729907737,0.879200623,1
0.824938725,0.88410167,0.067667089,7.900975353,0.80059677,1
0.705315564,0.899991812,0.072290355,7.90243407,0.817509446,1
0.473422181,0.922366604,0.096650876,7.721399832,0.851679177,1
0.480698529,0.918852444,0.096581143,7.725231699,0.850011744,1
0.493964461,0.914259571,0.097004315,7.72102345,0.849105647,1
0.479901961,0.93844088,0.084973138,7.730140379,0.84548509,1
0.618367034,0.922969312,0.082139622,7.748031522,0.832547743,1
0.86216299,0.849909878,0.068590017,7.763963009,0.780791298,1
0.726501225,0.870749595,0.075291205,7.779556311,0.802026217,1
0.521446078,0.929686126,0.079783532,7.626095931,0.835506281,1
0.666789216,0.89340432,0.075984589,7.80141536,0.817946429,1
0.775015319,0.886440854,0.057386176,7.834098522,0.771828789,1
0.504151348,0.90028777,0.086506851,7.725027157,0.829859579,1
0.406878064,0.926771214,0.090735603,7.841891892,0.854607843,1
0.568351716,0.903330921,0.076597356,7.864586329,0.819512868,1
0.380775123,0.915322855,0.110765019,7.591472639,0.867971558,1
0.530606618,0.902406107,0.100185219,7.703714032,0.844890727,1
0.726164216,0.855827653,0.081233749,7.669443289,0.806281914,1
0.681341912,0.866353575,0.081883984,7.675657352,0.812473192,1
0.655637255,0.863360619,0.107789131,7.639211613,0.830349775,1
0.596936275,0.880533871,0.080143232,7.610550408,0.804271344,1
0.670143995,0.893741898,0.068776539,7.736850328,0.79151297,1
0.645802696,0.899723121,0.071566539,7.747573873,0.798640727,1
0.492509191,0.895412292,0.094135451,7.632905098,0.83594184,1
0.391666667,0.92745656,0.113325515,7.591106405,0.86779999,1
0.488710172,0.88955855,0.097165204,7.607623961,0.835268331,1
0.344653799,0.940801632,0.094634447,7.68939501,0.866019455,1
0.388158701,0.936088925,0.090184902,7.705944908,0.85492162,1
0.484681373,0.908927073,0.090071584,7.643234092,0.837504596,1
0.453186275,0.914870326,0.092614969,7.641343908,0.843517923,1
0.541084559,0.921354238,0.07908624,7.744287218,0.837944751,1
0.483287377,0.930374645,0.085221721,7.705797233,0.853896548,1
0.568183211,0.917299527,0.07614162,7.756003298,0.830470027,1
0.614139093,0.894513404,0.086759856,7.671828285,0.821116728,1
0.5125,0.908088699,0.082890789,7.734112677,0.831623775,1
0.530744485,0.905304177,0.092852404,7.713070389,0.838130617,1
0.471384804,0.916556183,0.084446543,7.733030068,0.837402471,1
0.631265319,0.902992312,0.076620003,7.716103722,0.813900378,1
0.636871936,0.903388837,0.076073308,7.718047091,0.813901034,1
0.602588848,0.914893574,0.068144219,7.793531804,0.814153901,1
0.611534926,0.917916347,0.066251707,7.825980397,0.808943781,1
0.361504289,0.942081988,0.091572066,7.757053972,0.865591554,1
0.333838848,0.941484964,0.098436354,7.715372379,0.871272467,1
0.594577206,0.893682327,0.071433472,7.72031637,0.803107639,1
0.467264093,0.906849583,0.096930593,7.641530614,0.835649254,1
0.495710784,0.911635587,0.104579608,7.637397419,0.869697092,1
0.831081495,0.899875719,0.066013795,7.440797161,0.782955146,1
0.690885417,0.890698503,0.076729123,7.704936007,0.803356968,1
1.286106005,0.809546505,0.054577432,7.812694794,0.722839344,1
0.77734375,0.888314271,0.071903389,7.679090065,0.77666156,1
0.565088848,0.82337467,0.126480454,7.670460799,0.823896293,1
0.837852328,0.86573216,0.066691089,7.792428035,0.787759395,1
0.825536152,0.870178634,0.063302594,7.797629164,0.783100235,1
0.895726103,0.87303961,0.055691432,7.858068759,0.769470231,1
1.090594363,0.837461252,0.057210123,7.84417619,0.753025429,1
1.22455576,0.805529167,0.05728288,7.798602055,0.732422057,1
1.193765319,0.80048854,0.058157994,7.776835179,0.7344962,1
0.780499387,0.816665935,0.079763409,7.769383294,0.774461806,1
0.768244485,0.820877312,0.078812472,7.770346588,0.774327257,1
0.916835172,0.819907347,0.070415736,7.76609304,0.756452461,1
0.272166054,0.969233832,0.09346666,7.691393816,0.883907016,1
0.287454044,0.966975988,0.091638718,7.705178901,0.87995481,1
0.840058211,0.845114218,0.06466455,7.681455968,0.764667841,1
0.821216299,0.851936691,0.065468422,7.693555162,0.77040609,1
0.434742647,0.935768603,0.099693063,7.794147205,0.862279193,1
0.405683211,0.942938856,0.083729797,7.837211215,0.861291287,1
0.370465686,0.95079845,0.095364834,7.389283312,0.871327614,1
0.485968137,0.888343278,0.102428669,7.527267971,0.843005259,1
0.30903799,0.935236793,0.105414278,7.927984466,0.875237694,1
0.352619485,0.946992497,0.091318855,7.815109273,0.872536254,1
0.257613358,0.942721121,0.15367339,7.495445022,0.90528748,1
0.344944853,0.926373932,0.123965559,7.578359165,0.878761234,1
0.798268995,0.823906266,0.077351259,7.786972102,0.767087163,1
0.976761642,0.78549875,0.06948939,7.912342996,0.748414777,1
1.009344363,0.76725729,0.068491492,7.815178654,0.723041513,1
0.273606005,0.939574338,0.116308317,7.919267172,0.887092269,1
0.273238358,0.941095768,0.114046389,7.915406458,0.885933415,1
0.145098039,0.935288687,0.223916517,7.723185549,0.932465278,1
0.637791054,0.868750738,0.081582089,7.805910465,0.805861928,1
0.688648897,0.849450323,0.082752556,7.789577824,0.796783599,1
0.68270527,0.85790135,0.0814383,7.780778307,0.797667484,1
0.518443627,0.894487338,0.088396491,7.802896336,0.831056475,1
0.315119485,0.954771813,0.097099723,7.812458834,0.878652727,1
0.318244485,0.936077369,0.103004241,7.909310668,0.879528952,1
0.585814951,0.882740802,0.09623555,7.84506587,0.831513225,1
0.514460784,0.897999421,0.095854286,7.865770498,0.839271599,1
0.58481924,0.881750829,0.095402084,7.849374219,0.82861009,1
0.517769608,0.933499264,0.068405522,7.924810202,0.83288271,1
0.380775123,0.915322855,0.110765019,7.591472639,0.867971558,1
0.488710172,0.88955855,0.097165204,7.607623961,0.835268331,1
0.344653799,0.940801632,0.094634447,7.68939501,0.866019455,1
0.388158701,0.936088925,0.090184902,7.705944908,0.85492162,1
0.484681373,0.908927073,0.090071584,7.643234092,0.837504596,1
0.453186275,0.914870326,0.092614969,7.641343908,0.843517923,1
0.541084559,0.921354238,0.07908624,7.744287218,0.837944751,1
0.483287377,0.930374645,0.085221721,7.705797233,0.853896548,1
0.568183211,0.917299527,0.07614162,7.756003298,0.830470027,1
0.614139093,0.894513404,0.086759856,7.671828285,0.821116728,1
0.5125,0.908088699,0.082890789,7.734112677,0.831623775,1
0.530606618,0.902406107,0.100185219,7.703714032,0.844890727,1
0.471384804,0.916556183,0.084446543,7.733030068,0.837402471,1
0.631265319,0.902992312,0.076620003,7.716103722,0.813900378,1
0.636871936,0.903388837,0.076073308,7.718047091,0.813901034,1
0.602588848,0.914893574,0.068144219,7.793531804,0.814153901,1
0.611534926,0.917916347,0.066251707,7.825980397,0.808943781,1
0.361504289,0.942081988,0.091572066,7.757053972,0.865591554,1
0.333838848,0.941484964,0.098436354,7.715372379,0.871272467,1
0.594577206,0.893682327,0.071433472,7.72031637,0.803107639,1
0.467264093,0.906849583,0.096930593,7.641530614,0.835649254,1
0.495710784,0.911635587,0.104579608,7.637397419,0.869697092,1
0.726164216,0.855827653,0.081233749,7.669443289,0.806281914,1
0.831081495,0.899875719,0.066013795,7.440797161,0.782955146,1
0.690885417,0.890698503,0.076729123,7.704936007,0.803356968,1
1.286106005,0.809546505,0.054577432,7.812694794,0.722839344,1
0.77734375,0.888314271,0.071903389,7.679090065,0.77666156,1
0.565088848,0.82337467,0.126480454,7.670460799,0.823896293,1
0.837852328,0.86573216,0.066691089,7.792428035,0.787759395,1
0.825536152,0.870178634,0.063302594,7.797629164,0.783100235,1
0.895726103,0.87303961,0.055691432,7.858068759,0.769470231,1
1.090594363,0.837461252,0.057210123,7.84417619,0.753025429,1
1.22455576,0.805529167,0.05728288,7.798602055,0.732422057,1
0.681341912,0.866353575,0.081883984,7.675657352,0.812473192,1
1.193765319,0.80048854,0.058157994,7.776835179,0.7344962,1
0.780499387,0.816665935,0.079763409,7.769383294,0.774461806,1
0.768244485,0.820877312,0.078812472,7.770346588,0.774327257,1
0.916835172,0.819907347,0.070415736,7.76609304,0.756452461,1
0.272166054,0.969233832,0.09346666,7.691393816,0.883907016,1
0.287454044,0.966975988,0.091638718,7.705178901,0.87995481,1
0.840058211,0.845114218,0.06466455,7.681455968,0.764667841,1
0.821216299,0.851936691,0.065468422,7.693555162,0.77040609,1
0.434742647,0.935768603,0.099693063,7.794147205,0.862279193,1
0.405683211,0.942938856,0.083729797,7.837211215,0.861291287,1
0.655637255,0.863360619,0.107789131,7.639211613,0.830349775,1
0.352619485,0.946992497,0.091318855,7.815109273,0.872536254,1
0.257613358,0.942721121,0.15367339,7.495445022,0.90528748,1
0.344944853,0.926373932,0.123965559,7.578359165,0.878761234,1
0.798268995,0.823906266,0.077351259,7.786972102,0.767087163,1
0.976761642,0.78549875,0.06948939,7.912342996,0.748414777,1
1.009344363,0.76725729,0.068491492,7.815178654,0.723041513,1
0.368949142,0.923120316,0.103410235,7.759147973,0.866633476,1
0.596936275,0.880533871,0.080143232,7.610550408,0.804271344,1
0.670143995,0.893741898,0.068776539,7.736850328,0.79151297,1
0.645802696,0.899723121,0.071566539,7.747573873,0.798640727,1
0.492509191,0.895412292,0.094135451,7.632905098,0.83594184,1
